Objective loss
74.9958
81.066
79.2398
71.9914
78.6049
74.1942
74.5324
80.1714
74.787
79.9511
72.8378
77.1811
77.4977
74.7701
73.7292
77.2057
76.8809
80.2702
73.0199
79.0106
81.8254
80.1769
76.3277
82.2783
76.7685
76.8903
76.0155
72.1815
80.6192
73.2988
75.1332
77.8099
73.0823
80.2798
81.6466
77.3932
77.3342
81.922
78.794
76.3294
78.5143
81.8342
80.5872
80.1932
71.6995
81.6455
81.3042
70.9678
77.9696
76.0687
75.3275
77.9841
81.936
76.0313
80.3955
79.1317
76.9465
75.3733
77.6974
69.1299
79.6444
85.3298
80.6637
83.5555
78.5533
76.3526
75.1017
77.2782
82.8444
79.7862
79.7781
75.7383
82.6905
83.5663
76.045
74.8563
77.3596
72.8415
81.139
77.4252
79.0747
80.8577
73.3682
78.8812
75.3577
78.4175
67.9718
77.8825
76.0623
76.6102
79.0386
75.8933
77.0552
77.1227
82.5826
73.1532
74.5851
83.4835
75.5244
76.5285
81.8955
83.0671
72.4881
80.5063
77.4275
73.606
79.5702
82.6785
85.0516
75.3125
78.2599
73.4919
79.235
73.4941
83.5125
72.4099
69.9421
72.8075
85.6913
81.1824
78.8088
74.4833
73.1412
76.4214
76.3821
74.6837
76.4766
79.4732
77.7975
78.0477
75.7682
70.0654
75.2337
73.6506
74.6265
81.2892
73.6145
76.6948
80.741
76.2951
83.1297
81.2786
75.1318
80.1887
76.5642
74.9613
81.0278
73.6917
74.6832
72.1979
76.2539
82.6241
80.5426
73.2273
77.3279
73.8894
71.3717
74.2514
71.1391
72.9608
74.0218
79.2385
74.4036
75.8243
75.8543
74.055
78.3323
75.3227
73.6
79.9743
72.9722
77.1569
81.8506
82.482
80.6979
76.9612
81.3341
74.7307
81.0093
68.9797
78.7771
80.7894
73.9302
77.1343
73.9182
77.6268
75.0103
78.3125
80.7919
77.9751
77.8305
71.0427
78.9744
76.9229
72.1128
77.9213
73.3073
72.8048
78.9956
75.359
86.0643
79.3589
71.7732
75.4837
75.6006
78.6601
79.8767
70.3351
80.7731
73.3305
71.5007
79.3545
79.8725
77.2158
80.398
70.9373
79.9062
76.1538
71.9424
77.0958
79.5306
79.0975
74.4222
80.4562
74.3981
82.7415
76.6683
80.4763
75.4086
72.1207
78.8624
82.0631
74.4278
79.1055
68.7709
80.83
81.0793
71.9106
78.1243
79.3704
80.5702
80.1002
72.0242
77.5703
74.9113
76.7647
77.5628
71.6685
82.2332
77.4451
74.4405
74.4394
76.5718
73.7137
74.0766
76.6446
74.9989
77.8434
79.477
72.5966
71.1575
76.0169
76.9179
76.321
81.2116
80.5878
81.7375
74.794
82.5412
78.6472
78.1597
78.0348
76.1874
78.044
68.5145
74.3231
77.4862
76.6385
77.7476
69.2072
79.241
76.0718
77.9796
81.0028
75.206
75.6463
73.1551
73.0148
70.6645
74.0328
78.2496
77.1432
74.1371
74.9576
78.2234
73.1228
82.2145
75.2156
78.0434
82.7731
72.8505
79.0916
77.7579
79.1123
77.1558
78.0862
81.1564
82.9154
74.8689
72.7416
72.2584
73.4638
81.5976
71.2017
78.279
72.9107
78.0694
82.0337
80.2588
77.2846
76.9829
76.7184
79.487
78.2908
73.2344
79.6362
72.431
80.3223
76.0263
74.3097
77.5461
77.5074
74.4106
76.4975
78.2301
77.863
81.6758
75.1816
79.1977
72.4714
75.2483
81.3696
84.6808
75.2126
78.8322
78.8461
74.5956
75.5674
76.4856
72.6059
82.9737
74.5527
76.9372
70.4389
74.8675
78.5838
80.2497
72.2662
79.7403
79.1147
79.3448
69.0408
71.8531
73.8865
78.1087
80.9566
69.8605
72.1822
73.675
70.3513
72.5149
68.1126
72.4252
77.6041
75.2067
76.2729
68.071
69.3683
71.2724
72.5917
77.0522
71.6011
72.3594
77.8677
69.1655
78.3265
75.6887
70.631
73.2382
78.772
72.7479
77.8116
74.2895
73.2172
70.219
81.3922
73.9747
73.2802
78.1865
79.6326
70.3266
76.9202
77.2804
74.023
80.0695
76.6594
77.3481
76.0027
74.3028
74.7944
80.1687
71.231
75.1243
74.1861
76.8927
75.2901
77.2745
76.5242
80.0286
73.5305
82.2756
72.9376
72.7464
82.0053
73.4427
73.776
72.4038
74.3128
74.3743
75.6863
73.9977
75.4328
80.7702
81.7793
71.5764
73.6597
79.3598
74.6966
76.7007
76.7973
78.4461
69.2851
71.016
77.6868
80.2017
79.9546
74.6706
76.3277
73.5399
78.1553
81.0177
82.1216
77.0869
75.5052
74.161
74.4883
76.8669
81.2073
75.8193
75.8874
78.5155
73.5258
77.142
78.5957
81.6144
78.0124
70.6351
71.9497
73.1812
72.1484
74.972
77.4709
75.8973
81.2767
76.8747
77.8192
77.4899
78.7372
75.7677
80.1193
73.2796
69.2053
74.7979
79.2175
81.163
77.1558
73.1908
82.9327
78.0638
74.6518
82.6513
74.7225
76.2197
70.2185
75.4205
76.7255
76.4742
76.6198
72.4344
74.995
77.0614
74.3132
74.6039
75.5634
71.6147
74.0952
76.3555
68.3938
73.3318
76.424
75.5368
71.9071
78.4744
70.4365
79.5465
78.2435
71.4947
79.8997
73.809
68.9375
67.5451
80.845
73.6572
83.3255
67.1877
79.7672
80.4498
79.6092
82.0178
74.063
79.4484
73.5594
73.2284
75.4067
79.1969
73.1833
74.7883
71.5079
78.4936
75.545
82.3025
72.4971
72.546
78.5313
86.6526
71.1064
76.0257
77.5505
67.7137
76.7552
80.0202
72.8608
66.2931
72.7477
78.1986
77.4903
71.9012
75.572
74.9665
75.6545
67.078
69.5738
79.2692
80.0117
78.7482
74.7504
77.3152
75.3201
86.7436
80.0183
69.1091
73.8382
71.5858
71.2984
77.7647
77.3141
72.9309
74.6161
74.7621
72.4922
72.1375
74.1758
79.8912
66.154
72.8085
73.0622
70.973
73.0644
72.0004
79.7605
76.877
67.0739
74.5575
72.8034
78.8658
78.738
79.0638
74.4199
69.8606
74.858
78.4989
72.8994
70.8694
76.2414
71.0392
73.4544
80.2821
77.6726
77.4621
76.138
73.0123
73.9269
74.1032
77.9412
77.0166
79.563
71.2683
75.862
66.1344
74.8254
69.6737
80.1024
86.2637
75.4483
75.0075
77.2315
79.2975
77.7639
77.2261
74.3144
76.2576
70.5064
69.9374
78.993
76.936
77.4791
84.5025
77.8167
74.7896
81.3234
75.6323
69.0897
68.5535
73.2979
73.5469
76.3511
68.5632
75.6496
78.6986
76.7134
74.8395
73.8022
75.085
74.7625
74.9916
71.5335
71.8099
74.6395
71.0415
75.8431
77.3757
71.4085
80.624
75.7648
76.0715
78.0675
68.0896
72.0417
73.3132
76.6983
77.6039
73.5787
76.182
71.4389
73.0903
81.5059
77.2556
77.9164
78.3999
74.4231
77.5397
73.1688
76.2434
66.2503
79.9818
74.9901
75.4281
69.9593
73.8837
82.8397
75.6569
74.9672
79.998
73.1354
77.4908
74.4065
76.6559
69.3663
70.8384
71.7032
73.6452
66.6317
75.9571
72.5923
76.0959
67.1851
70.1713
73.5251
72.5582
78.7005
70.4119
76.0071
70.36
69.4329
69.7333
67.6518
73.1297
70.8326
74.1601
69.7432
70.4313
77.7952
75.794
73.9012
70.6799
78.6585
75.1775
66.9608
76.2488
66.754
73.329
75.5696
76.8665
76.4919
71.1117
68.4868
75.7592
71.4009
73.3618
79.824
74.0543
74.0679
73.8829
75.7381
76.8418
69.5837
75.2639
74.0873
73.2031
72.1425
76.4041
68.7717
72.1652
72.0592
76.1575
75.0711
72.7589
74.3187
76.0042
78.8453
72.0276
73.664
71.5892
74.1503
75.0226
75.7746
71.8861
70.4325
78.5059
70.2604
77.3137
73.6066
76.0797
81.5442
74.6751
71.5754
72.1728
74.3187
76.6501
70.3945
67.2365
80.8862
74.148
81.9951
77.9587
70.8759
79.2299
76.5466
76.0628
79.1113
74.9823
72.5618
69.5738
78.2946
74.4179
75.3602
79.0694
71.8228
72.9137
65.6558
74.3157
73.6642
74.9251
75.1867
75.8955
73.8474
76.6416
70.5142
73.7879
69.2911
75.3243
77.3601
75.9717
73.0386
77.6128
77.7359
74.3613
74.7675
69.0427
76.2807
67.5375
77.0957
73.0326
69.3771
82.929
73.7531
76.6561
63.3263
69.4408
69.2898
77.8728
79.4641
72.3778
79.3477
74.4023
71.3231
78.5563
75.7726
73.6951
68.346
72.7525
69.9577
72.7823
77.8291
67.8729
72.6439
76.8648
69.1208
68.5267
72.4135
77.4929
76.9681
71.5886
77.1448
73.4427
68.761
70.0656
70.7754
77.3812
73.188
71.5316
74.0208
67.3009
69.0288
72.6427
69.2587
75.1754
67.6626
75.5707
77.38
71.0404
76.4497
75.5005
79.8334
68.2468
81.0115
72.2779
78.7344
76.3086
69.1698
68.9419
76.6886
71.8171
79.7571
70.9147
67.3785
71.8441
70.4811
69.1505
68.8753
74.3261
72.7587
70.9563
75.507
73.4077
73.705
75.0434
73.6938
74.5602
70.0397
69.7715
74.9005
72.3606
73.9145
78.4266
68.8596
76.7681
74.1547
76.0951
73.5878
69.8306
71.3205
73.8138
72.3402
74.023
71.9953
76.1853
79.9235
77.6002
70.1977
74.869
73.3747
70.4435
77.1782
74.1678
69.8591
74.6271
72.1806
75.6663
74.7474
70.1891
73.606
74.8911
65.9724
75.7811
72.4148
68.3988
72.1752
76.2357
82.3387
75.5091
78.0953
69.2993
73.4058
76.7026
75.9586
72.0872
75.9803
73.1953
70.7743
78.7489
74.1917
74.3772
77.205
75.4046
75.2593
74.5627
70.2488
74.7831
76.301
67.0769
74.7656
78.3732
73.9368
79.013
73.8345
77.1157
76.6509
68.4372
72.5872
82.1323
73.0165
74.1107
73.7352
76.0035
72.6016
78.4306
76.2611
68.9551
77.3036
77.9694
70.4178
79.8831
77.4478
76.2512
73.7094
72.6495
72.2022
71.7819
74.2771
79.8452
71.5932
72.4458
78.6361
74.5766
78.7453
69.1199
78.7895
77.5431
74.1321
72.9215
73.3339
75.4156
71.4896
80.6326
74.4066
68.2707
76.9395
80.2683
73.302
78.4946
77.7109
75.6692
74.4108
73.0095
78.8502
71.3909
72.5897
77.9649
71.9842
74.3042
76.9999
76.9852
69.8213
73.6246
73.3098
72.8301
73.6387
72.8197
69.8747
73.0492
75.1815
72.0715
72.7785
71.1956
75.1461
72.11
74.7736
73.397
72.3115
71.6192
74.3948
73.7426
72.2524
76.1634
76.7518
69.4585
73.0834
66.8533
70.7766
74.439
69.839
70.0157
73.5277
74.0129
70.658
79.2748
67.6588
72.156
75.0778
73.2749
74.0719
73.5649
76.5408
69.0448
73.8151
72.4536
66.9532
69.5467
76.4139
70.7312
73.6862
70.95
67.4008
69.9201
71.6272
77.3382
76.8231
75.0686
69.104
69.9459
72.1467
80.4274
73.8854
76.5462
73.3483
68.7927
68.2711
71.3911
71.159
72.7719
70.6937
74.105
74.3448
65.501
75.723
70.7813
71.5826
68.8058
73.3417
70.7203
70.5572
73.0386
71.9563
69.7661
76.4025
71.859
70.9146
69.7457
75.7785
70.3254
69.4005
71.7234
70.6133
73.0187
69.216
70.0564
71.1768
68.1028
74.4772
78.5946
77.7607
73.0852
73.1986
70.8149
74.1832
74.4622
73.0421
66.3194
70.2292
74.3216
74.5359
72.7588
73.9835
71.2453
73.255
73.3009
68.796
72.6509
66.123
68.8071
71.6344
66.2692
68.4391
69.8465
66.6031
73.7625
73.85
71.4745
76.7408
71.9207
70.8532
74.4571
78.2132
74.9293
73.5412
68.2478
67.4104
70.3652
70.3075
68.2968
69.0451
73.3988
67.2964
71.0956
76.1545
71.3832
70.2594
69.7745
74.8889
72.8166
73.2282
74.2422
67.8044
76.7039
75.1494
68.959
72.3416
70.5068
73.9291
80.6361
70.1293
70.6072
70.3208
68.0319
77.8594
72.8491
70.1089
75.7404
72.0196
71.2189
70.433
79.141
71.8201
68.8185
72.6119
69.4495
70.3837
78.472
72.4334
69.3805
67.3379
70.5941
66.7202
67.5466
71.7513
73.1143
72.3052
69.1819
73.2403
70.781
75.6237
69.2879
72.6289
76.4189
71.2515
67.5903
71.7521
72.4509
78.9485
73.6321
74.9046
72.6303
73.9289
82.1714
71.2114
75.466
66.1461
76.5116
72.3356
75.6554
71.6019
71.4135
74.6038
74.3433
72.347
78.7785
68.9031
80.1837
70.2225
74.7869
76.0581
71.314
73.3307
75.5046
78.5797
77.9807
77.666
72.3109
69.1546
69.7539
75.1314
67.6413
72.555
75.42
75.2645
71.3073
80.1756
72.6126
76.699
68.7157
79.1766
74.9926
74.1294
70.7415
77.6847
72.3411
71.3674
69.6429
78.5578
72.9225
70.0217
76.1249
73.1308
68.2961
72.9236
78.2867
82.1805
68.9876
79.2245
76.4805
72.3693
82.8806
71.7202
71.4645
75.3655
76.6163
78.3082
75.7466
71.4651
72.6751
72.1749
77.9048
77.5116
75.7648
67.7754
75.7373
77.5799
72.2823
74.2325
70.4161
71.4825
82.2064
74.4213
77.6493
79.0542
71.1893
81.2271
71.9906
65.0524
70.0265
71.3148
80.6873
76.3248
73.0816
77.0263
77.9887
75.2658
72.7063
73.6149
77.6456
76.8377
72.244
71.9685
77.578
78.5617
78.8837
74.7951
76.1994
80.0381
77.0722
73.2015
75.1527
71.6714
83.0343
71.7504
71.3229
72.5533
72.7449
79.0577
77.7055
72.7404
72.8933
73.9911
77.0142
70.042
73.8759
81.5554
73.7867
77.7556
71.7577
73.283
75.4275
76.6355
80.3494
77.0969
71.059
79.6556
68.5644
74.8799
73.5823
73.4718
75.2336
76.2068
75.0333
74.4213
67.3121
68.8304
67.3811
76.8788
77.3607
73.0978
67.5779
69.7078
71.9659
78.3725
68.3902
70.9678
74.2124
76.9102
70.3406
70.7958
75.828
76.2978
70.073
73.5443
74.3965
77.4748
71.8894
73.1535
74.8099
76.147
74.5873
78.4802
74.7035
83.7027
70.4283
70.4489
73.5496
75.5459
81.3807
79.4698
72.531
76.5205
79.5404
72.0148
75.3083
73.6424
76.1007
75.5686
72.3882
72.1367
73.4131
75.3405
79.3637
79.2144
74.1764
72.3524
72.1015
76.3655
75.7159
77.6722
73.9335
72.9945
75.4853
73.0623
70.9524
78.1184
76.0754
69.7964
70.3572
75.6659
79.5038
77.0442
79.6357
75.3745
75.0072
69.3987
75.2507
83.0362
73.5113
72.8297
72.6093
77.0387
67.1675
76.631
73.0104
73.5538
72.1492
73.8573
68.5274
74.378
76.9819
76.6802
76.6172
76.2218
75.0785
69.2873
80.5185
76.246
75.5534
75.3613
73.2731
80.4247
78.1615
80.4532
74.176
71.2553
79.3849
77.3864
76.0137
78.4868
70.7399
79.7517
76.9663
77.276
79.0498
77.4343
75.5872
79.2404
76.5716
76.4365
73.1012
73.853
81.0662
73.652
74.28
82.6231
75.1529
81.244
73.6337
73.1356
71.5732
79.5092
77.8714
82.4714
77.524
70.8859
77.736
78.8628
74.3553
76.3898
74.6265
78.8956
71.2548
81.1169
75.5534
75.9243
70.732
74.2309
74.8122
70.2715
74.6775
75.5491
71.3017
82.8224
78.0697
73.7186
81.2822
76.0481
74.5313
77.7585
77.4825
76.4935
77.8081
75.3198
72.8574
72.9577
71.4396
74.472
76.2068
75.8895
68.0199
71.8713
72.2289
76.3694
75.5626
74.4143
77.7273
74.7917
77.8046
75.2898
75.7651
78.2569
74.705
77.4807
68.673
77.7892
71.552
81.6738
71.0839
70.2525
72.2344
74.857
76.7579
74.5717
81.1857
81.5479
67.711
75.3818
77.1251
78.1387
70.3669
73.2576
72.3359
75.6562
75.9113
70.009
74.6902
71.0832
71.697
75.577
76.6039
82.1732
72.9842
72.5766
70.1081
80.5751
72.037
76.5984
75.6546
70.4224
70.0047
69.5895
79.5233
76.6894
77.0463
73.6344
74.6226
75.5011
78.1009
70.7868
74.8515
68.3829
76.0415
72.7337
82.8256
74.9547
75.5353
75.5863
78.8952
71.6299
73.3928
80.3672
71.0126
73.782
74.5105
74.3819
69.1999
76.471
81.9669
75.262
75.9526
72.2579
72.6178
74.7009
76.413
74.3374
70.9896
78.5932
76.9598
83.2715
69.4741
76.1489
78.1527
75.9987
71.9119
73.6356
69.6773
84.1861
80.4433
79.6401
71.025
78.9055
80.907
74.4393
79.0539
76.7601
73.8932
70.212
73.8027
74.0779
76.0477
76.7154
71.4037
77.1842
78.1541
72.8112
77.5407
71.1298
74.8226
73.1837
69.5438
68.2617
76.5701
74.9907
83.7856
74.35
74.733
74.9451
81.1597
75.819
76.8118
81.2222
73.195
68.724
72.7417
76.1551
81.5311
79.578
81.6498
72.8606
75.4845
72.0447
76.5329
76.9594
72.4537
80.7204
68.4493
71.7527
76.4525
71.4959
82.742
74.6734
77.972
72.6258
76.551
77.9777
74.5677
76.9498
72.357
80.6202
67.0968
73.4968
74.1112
74.6971
73.6129
72.272
73.5355
77.4969
78.6932
81.4209
79.6616
70.4077
80.6607
79.6731
71.9279
74.8012
76.4867
84.0734
72.3145
74.592
75.0229
75.8311
74.8462
74.5851
69.2395
77.2482
70.4905
72.5927
78.0391
74.6225
73.0227
76.1369
75.8177
79.9492
79.2716
73.8709
76.2375
78.0274
73.8306
77.3757
78.4337
74.2622
76.4383
69.9261
80.1324
72.3445
76.909
76.3957
70.9107
76.7167
73.7971
71.9743
75.333
71.5487
78.5433
79.6091
74.5989
74.0054
70.0645
74.612
78.5535
75.1482
74.4119
65.7982
75.8574
78.2084
74.5456
79.9484
75.9046
77.9259
72.9684
70.6502
77.4249
78.1986
69.426
73.6524
67.532
71.8179
71.065
77.9068
80.5809
76.6118
77.3113
74.5052
77.1582
70.1986
72.6217
65.9365
74.9636
80.153
72.8089
71.7835
73.6882
77.8564
73.7681
77.8111
73.2832
76.8339
76.3821
77.6687
69.6058
84.2231
77.6028
76.0641
77.5145
74.934
74.1903
77.9993
74.1314
78.4026
72.3201
76.8673
74.0244
72.8276
74.3754
74.5847
74.5596
72.7066
74.1746
74.328
79.7003
78.2267
75.8971
72.3387
75.0919
75.6095
81.1274
79.4049
73.2732
70.7999
79.9199
73.9708
73.0644
75.9056
71.215
76.3911
78.9315
76.2228
74.9786
65.6323
79.651
81.4898
70.7791
76.2035
77.7114
80.8737
75.4016
68.7745
74.8864
72.6917
77.6493
82.329
80.042
77.6489
73.799
77.2216
74.2072
76.3909
73.5554
75.6218
72.2598
75.8192
74.1404
77.2368
79.2319
77.3041
81.0049
73.4364
67.0491
80.4862
68.9725
81.7566
70.8049
76.9982
72.6144
73.42
74.1228
76.1711
75.1055
83.7359
72.2515
80.0239
80.8878
73.3464
75.726
81.7271
72.1416
72.3578
75.1653
74.8053
79.2983
73.8335
73.9658
75.3742
73.9634
73.8664
73.8193
73.3784
74.8776
76.5309
76.5069
72.42
73.8804
81.1214
71.3489
78.361
75.4377
73.7169
72.3332
73.3277
74.2708
73.0054
75.2497
81.9592
73.3695
82.3284
77.9909
72.7267
79.6127
68.6186
69.7259
68.8912
75.3506
74.1021
79.5288
68.2534
77.4089
77.3095
73.3405
75.5618
75.9362
74.3041
72.8811
70.4503
82.1765
74.1373
75.4432
77.1861
75.7813
74.6018
77.7045
73.025
71.0225
76.4883
77.8336
79.3761
73.9614
69.0747
75.4778
72.5098
75.164
70.9563
73.4559
72.3566
75.3761
76.2102
73.8115
72.0531
78.1615
77.2909
70.5675
79.9518
71.7857
69.5065
77.5735
77.5584
78.5193
73.352
70.4228
76.9164
76.7109
73.8861
68.6324
73.3612
75.9477
68.7285
72.8914
76.5631
74.9398
76.2216
74.9389
66.5894
74.4401
73.8686
68.4523
80.6044
71.0671
76.0479
77.4155
71.8274
74.6615
68.9055
74.159
73.7613
77.229
76.4062
74.1132
82.0345
73.7108
71.7099
72.2095
74.8993
68.6888
76.9689
72.1815
73.7604
79.0404
76.602
70.6458
73.4613
73.4618
78.0415
74.8876
75.773
75.5247
74.9393
70.5411
72.6355
73.59
76.0131
74.6833
78.7215
64.5188
77.0651
77.5906
75.4984
77.7887
73.2459
77.1007
76.5374
78.2885
77.3792
79.4675
77.0906
74.6661
74.9756
72.8565
77.6801
80.3174
79.1257
74.34
68.3344
80.0872
78.238
73.7949
76.4214
76.7661
75.9469
75.176
78.09
79.207
73.126
75.7328
70.6654
73.1696
80.8772
75.6348
73.5625
75.0742
74.6035
77.4154
77.601
71.4
70.9747
77.4899
70.6508
81.6349
73.9946
75.5153
75.5598
82.2433
74.3393
76.3691
79.1093
75.3072
74.0915
75.2853
75.535
78.1343
74.0492
76.6841
74.1362
73.9485
75.2282
77.6922
75.7201
76.5662
71.6716
77.6861
70.5086
78.9399
71.0921
76.3853
75.3296
76.2792
76.2752
73.0202
73.2934
76.8139
77.6264
68.6789
73.6449
75.4562
72.6816
78.1361
76.4492
74.7254
84.1091
79.0037
69.7798
78.9143
79.3947
76.2702
72.0657
72.0065
75.4868
73.7561
84.5613
74.4907
73.2567
70.247
78.9604
69.7056
79.2254
76.5949
72.3522
81.1079
79.1032
74.8433
66.4247
72.6686
74.324
75.0205
74.3356
81.0789
80.8134
73.6827
75.0968
67.6745
74.9968
85.061
72.2559
76.7038
71.331
72.2485
74.037
70.4248
73.8948
75.8908
76.5437
72.4596
72.5944
77.1783
74.5581
69.0829
69.2195
70.4352
74.7621
74.8104
72.497
76.6773
81.4821
75.7369
69.9682
68.5668
80.9304
77.8438
73.1471
73.3056
72.4214
77.2782
71.845
75.0433
77.1262
76.0064
74.1203
76.2666
75.9828
77.2072
70.2888
82.4312
77.1677
78.3713
74.474
75.1122
73.1131
77.4468
73.0479
76.4324
79.7344
80.3656
75.9363
75.8519
78.2494
74.6345
72.7258
72.7674
77.6302
74.96
73.4965
80.7366
