Objective loss,KLD
-1.24252e+18,-1.24252e+18
-1.107e+18,-1.10701e+18
-1.19119e+18,-1.19119e+18
-1.06435e+18,-1.06435e+18
-1.09856e+18,-1.09856e+18
-1.04217e+18,-1.04217e+18
-1.19596e+18,-1.19596e+18
-9.41214e+17,-9.41214e+17
-1.07821e+18,-1.07821e+18
-1.16504e+18,-1.16504e+18
-1.07887e+18,-1.07887e+18
-1.24136e+18,-1.24136e+18
-1.01546e+18,-1.01546e+18
-1.1832e+18,-1.1832e+18
-1.06258e+18,-1.06258e+18
-1.24499e+18,-1.24499e+18
-1.00131e+18,-1.00131e+18
-1.18119e+18,-1.18119e+18
-1.06061e+18,-1.06061e+18
-9.56234e+17,-9.56234e+17
-1.04644e+18,-1.04644e+18
-1.02276e+18,-1.02276e+18
-1.0423e+18,-1.0423e+18
-1.00366e+18,-1.00366e+18
-1.10098e+18,-1.10098e+18
-1.07619e+18,-1.07619e+18
-1.16608e+18,-1.16608e+18
-9.58607e+17,-9.58607e+17
-1.38185e+18,-1.38185e+18
-1.16386e+18,-1.16386e+18
-1.20029e+18,-1.20029e+18
-1.13846e+18,-1.13846e+18
-9.94817e+17,-9.94817e+17
-1.10917e+18,-1.10917e+18
-1.14667e+18,-1.14667e+18
-7.94999e+17,-7.94999e+17
-1.06674e+18,-1.06674e+18
-1.17155e+18,-1.17155e+18
-1.23095e+18,-1.23095e+18
-1.06577e+18,-1.06577e+18
-1.25123e+18,-1.25123e+18
-6.66675e+17,-6.66675e+17
-1.20052e+18,-1.20052e+18
-1.17921e+18,-1.17921e+18
-1.09461e+18,-1.09461e+18
-1.12897e+18,-1.12897e+18
-1.08379e+18,-1.08379e+18
-1.22298e+18,-1.22298e+18
-1.19881e+18,-1.19881e+18
-1.08892e+18,-1.08892e+18
-1.18341e+18,-1.18341e+18
-1.25101e+18,-1.25101e+18
-1.08547e+18,-1.08547e+18
-1.13545e+18,-1.13545e+18
-1.19873e+18,-1.19873e+18
-1.09718e+18,-1.09718e+18
-1.00738e+18,-1.00738e+18
-9.89471e+17,-9.89471e+17
-1.03893e+18,-1.03893e+18
-1.14601e+18,-1.14601e+18
-1.30643e+18,-1.30643e+18
-1.15379e+18,-1.15379e+18
-1.31745e+18,-1.31745e+18
-1.12917e+18,-1.12917e+18
-1.25904e+18,-1.25904e+18
-1.42647e+18,-1.42647e+18
-1.02584e+18,-1.02584e+18
-1.08692e+18,-1.08692e+18
-1.17238e+18,-1.17238e+18
-1.23914e+18,-1.23914e+18
-1.33428e+18,-1.33428e+18
-1.10794e+18,-1.10794e+18
-1.1532e+18,-1.1532e+18
-1.13984e+18,-1.13984e+18
-1.13142e+18,-1.13142e+18
-1.10742e+18,-1.10742e+18
-1.37968e+18,-1.37968e+18
-1.15285e+18,-1.15285e+18
-1.46997e+18,-1.46997e+18
-1.14975e+18,-1.14975e+18
-1.25071e+18,-1.25071e+18
-1.1058e+18,-1.1058e+18
-1.11615e+18,-1.11615e+18
-1.04253e+18,-1.04253e+18
-1.32444e+18,-1.32444e+18
-1.20966e+18,-1.20966e+18
-1.38375e+18,-1.38375e+18
-1.33897e+18,-1.33897e+18
-1.07988e+18,-1.07988e+18
-1.1879e+18,-1.1879e+18
-1.2606e+18,-1.2606e+18
-1.18134e+18,-1.18134e+18
-1.03317e+18,-1.03317e+18
-1.08585e+18,-1.08585e+18
-1.28061e+18,-1.28061e+18
-1.14955e+18,-1.14955e+18
-1.23114e+18,-1.23114e+18
-1.21871e+18,-1.21871e+18
-1.14718e+18,-1.14718e+18
-1.26157e+18,-1.26157e+18
-1.19655e+18,-1.19655e+18
-1.06836e+18,-1.06836e+18
-1.24864e+18,-1.24864e+18
-1.08057e+18,-1.08057e+18
-1.16089e+18,-1.16089e+18
-1.13658e+18,-1.13658e+18
-1.20403e+18,-1.20403e+18
-1.1931e+18,-1.1931e+18
-1.19852e+18,-1.19852e+18
-1.0545e+18,-1.0545e+18
-1.18706e+18,-1.18706e+18
-1.11479e+18,-1.11479e+18
-1.12908e+18,-1.12908e+18
-1.13398e+18,-1.13398e+18
-1.22574e+18,-1.22574e+18
-1.10587e+18,-1.10587e+18
-1.05353e+18,-1.05353e+18
-9.89695e+17,-9.89695e+17
-1.19344e+18,-1.19344e+18
-1.15079e+18,-1.15079e+18
-1.17036e+18,-1.17036e+18
-1.15197e+18,-1.15197e+18
-1.25737e+18,-1.25737e+18
-1.21476e+18,-1.21476e+18
-1.06962e+18,-1.06962e+18
-9.1973e+17,-9.1973e+17
-9.96781e+17,-9.96781e+17
-1.24403e+18,-1.24403e+18
-1.12547e+18,-1.12547e+18
-1.16168e+18,-1.16168e+18
-1.27924e+18,-1.27924e+18
-1.05457e+18,-1.05457e+18
-1.11967e+18,-1.11967e+18
-1.27595e+18,-1.27595e+18
-1.08495e+18,-1.08495e+18
-1.34194e+18,-1.34194e+18
-1.16592e+18,-1.16592e+18
-1.13929e+18,-1.13929e+18
-1.41702e+18,-1.41702e+18
-8.89808e+17,-8.89808e+17
-1.06493e+18,-1.06493e+18
-1.24207e+18,-1.24207e+18
-1.06755e+18,-1.06755e+18
-1.20306e+18,-1.20306e+18
-1.30076e+18,-1.30076e+18
-1.25063e+18,-1.25063e+18
-1.32979e+18,-1.32979e+18
-1.28728e+18,-1.28728e+18
-1.09315e+18,-1.09315e+18
-1.28043e+18,-1.28043e+18
-1.38728e+18,-1.38728e+18
-1.30077e+18,-1.30077e+18
-1.06401e+18,-1.06401e+18
-1.17958e+18,-1.17958e+18
-1.23644e+18,-1.23644e+18
-1.2383e+18,-1.2383e+18
-1.18954e+18,-1.18954e+18
-1.29671e+18,-1.29671e+18
-1.20573e+18,-1.20573e+18
-1.22975e+18,-1.22975e+18
-1.23208e+18,-1.23208e+18
-1.14364e+18,-1.14364e+18
-1.28171e+18,-1.28171e+18
-1.12102e+18,-1.12102e+18
-1.19454e+18,-1.19454e+18
-1.06905e+18,-1.06905e+18
-1.06778e+18,-1.06778e+18
-1.11688e+18,-1.11688e+18
-1.21837e+18,-1.21837e+18
-1.07292e+18,-1.07292e+18
-1.22593e+18,-1.22593e+18
-1.31144e+18,-1.31144e+18
-1.13117e+18,-1.13117e+18
-1.11722e+18,-1.11722e+18
-1.09889e+18,-1.09889e+18
-1.23869e+18,-1.23869e+18
-1.0349e+18,-1.0349e+18
-1.03821e+18,-1.03821e+18
-1.22304e+18,-1.22304e+18
-1.20633e+18,-1.20633e+18
-9.8895e+17,-9.8895e+17
-1.2551e+18,-1.2551e+18
-1.24301e+18,-1.24301e+18
-1.16502e+18,-1.16502e+18
-9.23911e+17,-9.23911e+17
-1.36871e+18,-1.36871e+18
-9.41601e+17,-9.41601e+17
-1.15256e+18,-1.15256e+18
-9.90246e+17,-9.90246e+17
-1.07917e+18,-1.07917e+18
-1.11187e+18,-1.11187e+18
-9.91842e+17,-9.91842e+17
-1.1597e+18,-1.1597e+18
-1.28198e+18,-1.28198e+18
-1.20769e+18,-1.20769e+18
-1.24561e+18,-1.24561e+18
-1.05329e+18,-1.05329e+18
-1.06132e+18,-1.06132e+18
-1.1743e+18,-1.1743e+18
-1.07486e+18,-1.07486e+18
-1.1589e+18,-1.1589e+18
-1.1262e+18,-1.1262e+18
-1.19031e+18,-1.19031e+18
-1.11471e+18,-1.11471e+18
-1.18122e+18,-1.18122e+18
-1.07587e+18,-1.07587e+18
-1.32084e+18,-1.32084e+18
-1.31792e+18,-1.31792e+18
-1.20023e+18,-1.20023e+18
-1.13849e+18,-1.13849e+18
-1.12958e+18,-1.12958e+18
-1.1743e+18,-1.1743e+18
-1.26872e+18,-1.26872e+18
-1.31161e+18,-1.31161e+18
-1.14138e+18,-1.14138e+18
-1.22191e+18,-1.22191e+18
-1.12112e+18,-1.12112e+18
-1.27927e+18,-1.27927e+18
-1.19668e+18,-1.19668e+18
-1.28561e+18,-1.28561e+18
-1.39953e+18,-1.39953e+18
-1.0618e+18,-1.0618e+18
-1.28867e+18,-1.28867e+18
-1.19554e+18,-1.19554e+18
-1.05656e+18,-1.05656e+18
-9.94383e+17,-9.94383e+17
-1.02331e+18,-1.02331e+18
-1.17843e+18,-1.17843e+18
-1.05841e+18,-1.05841e+18
-1.16905e+18,-1.16905e+18
-1.18075e+18,-1.18075e+18
-9.72671e+17,-9.72671e+17
-1.20074e+18,-1.20074e+18
-1.059e+18,-1.059e+18
-1.16216e+18,-1.16216e+18
-1.07242e+18,-1.07242e+18
-1.11341e+18,-1.11341e+18
-1.20607e+18,-1.20607e+18
-1.08916e+18,-1.08916e+18
-9.29627e+17,-9.29627e+17
-1.19501e+18,-1.19501e+18
-1.01179e+18,-1.01179e+18
-1.22779e+18,-1.22779e+18
-1.15073e+18,-1.15073e+18
-1.05514e+18,-1.05514e+18
-1.25357e+18,-1.25357e+18
-1.20306e+18,-1.20306e+18
-1.00118e+18,-1.00118e+18
-1.09923e+18,-1.09923e+18
-1.03713e+18,-1.03713e+18
-1.01979e+18,-1.01979e+18
-1.05319e+18,-1.05319e+18
-1.28886e+18,-1.28886e+18
-1.19626e+18,-1.19627e+18
-9.12966e+17,-9.12966e+17
-1.14739e+18,-1.14739e+18
-1.08614e+18,-1.08614e+18
-1.18227e+18,-1.18227e+18
-1.22754e+18,-1.22754e+18
-9.75988e+17,-9.75988e+17
-1.08412e+18,-1.08412e+18
-9.6031e+17,-9.6031e+17
-1.13248e+18,-1.13248e+18
-1.0627e+18,-1.0627e+18
-1.31133e+18,-1.31133e+18
-1.23866e+18,-1.23866e+18
-1.02899e+18,-1.02899e+18
-1.03859e+18,-1.03859e+18
-1.06185e+18,-1.06185e+18
-1.27179e+18,-1.27179e+18
-1.01672e+18,-1.01672e+18
-1.1807e+18,-1.1807e+18
-9.96145e+17,-9.96145e+17
-1.17846e+18,-1.17846e+18
-1.25309e+18,-1.25309e+18
-1.13661e+18,-1.13661e+18
-1.1798e+18,-1.1798e+18
-1.00237e+18,-1.00237e+18
-1.3394e+18,-1.3394e+18
-1.19432e+18,-1.19432e+18
-1.18459e+18,-1.18459e+18
-1.065e+18,-1.065e+18
-1.15824e+18,-1.15824e+18
-1.15999e+18,-1.15999e+18
-1.21692e+18,-1.21692e+18
-1.29907e+18,-1.29907e+18
-1.17512e+18,-1.17512e+18
-1.02377e+18,-1.02377e+18
-1.1184e+18,-1.1184e+18
-1.15293e+18,-1.15293e+18
-1.08426e+18,-1.08426e+18
-1.19851e+18,-1.19851e+18
-1.20588e+18,-1.20588e+18
-1.05369e+18,-1.05369e+18
-9.64683e+17,-9.64683e+17
-1.20265e+18,-1.20265e+18
-1.30588e+18,-1.30588e+18
-1.25624e+18,-1.25624e+18
-1.06268e+18,-1.06268e+18
-1.16876e+18,-1.16876e+18
-1.17619e+18,-1.17619e+18
-1.2351e+18,-1.2351e+18
-1.21668e+18,-1.21668e+18
-9.36417e+17,-9.36417e+17
-1.22319e+18,-1.22319e+18
-1.17907e+18,-1.17907e+18
-1.04513e+18,-1.04513e+18
-1.26749e+18,-1.26749e+18
-1.28337e+18,-1.28337e+18
-1.16384e+18,-1.16384e+18
-1.05277e+18,-1.05277e+18
-1.14203e+18,-1.14203e+18
-1.24295e+18,-1.24295e+18
-1.23117e+18,-1.23117e+18
-1.23708e+18,-1.23708e+18
-1.18464e+18,-1.18464e+18
-1.16813e+18,-1.16813e+18
-1.16627e+18,-1.16627e+18
-9.92868e+17,-9.92868e+17
-1.06747e+18,-1.06747e+18
-1.13959e+18,-1.13959e+18
-1.05602e+18,-1.05602e+18
-1.05742e+18,-1.05742e+18
-1.26246e+18,-1.26246e+18
-1.15461e+18,-1.15461e+18
-1.20851e+18,-1.20851e+18
-9.68493e+17,-9.68492e+17
-1.28605e+18,-1.28605e+18
-1.1846e+18,-1.1846e+18
-1.16616e+18,-1.16616e+18
-1.24653e+18,-1.24653e+18
-1.19544e+18,-1.19544e+18
-1.26436e+18,-1.26436e+18
-1.21128e+18,-1.21128e+18
-1.22178e+18,-1.22178e+18
-1.05005e+18,-1.05005e+18
-1.01263e+18,-1.01263e+18
-1.04884e+18,-1.04884e+18
-1.33281e+18,-1.33281e+18
-1.29424e+18,-1.29424e+18
-1.22489e+18,-1.22489e+18
-9.64914e+17,-9.64914e+17
-1.05586e+18,-1.05586e+18
-1.06303e+18,-1.06303e+18
-1.13322e+18,-1.13322e+18
-1.09201e+18,-1.09201e+18
-1.03471e+18,-1.03471e+18
-1.0638e+18,-1.0638e+18
-1.18157e+18,-1.18157e+18
-1.20257e+18,-1.20257e+18
-1.22901e+18,-1.22901e+18
-1.20639e+18,-1.20639e+18
-1.28244e+18,-1.28244e+18
-1.16171e+18,-1.16171e+18
-1.18272e+18,-1.18272e+18
-1.19956e+18,-1.19956e+18
-1.15042e+18,-1.15042e+18
-1.14544e+18,-1.14544e+18
-1.16176e+18,-1.16176e+18
-1.35154e+18,-1.35154e+18
-8.60999e+17,-8.60999e+17
-1.18841e+18,-1.18841e+18
-1.20175e+18,-1.20175e+18
-1.21322e+18,-1.21322e+18
-1.07013e+18,-1.07013e+18
-1.07854e+18,-1.07854e+18
-1.13228e+18,-1.13228e+18
-1.09049e+18,-1.09049e+18
-1.20665e+18,-1.20665e+18
-1.10704e+18,-1.10704e+18
-1.37196e+18,-1.37196e+18
-1.13899e+18,-1.13899e+18
-1.21209e+18,-1.21209e+18
-1.15388e+18,-1.15388e+18
-1.15646e+18,-1.15646e+18
-1.05765e+18,-1.05765e+18
-9.51726e+17,-9.51726e+17
-1.05428e+18,-1.05428e+18
-1.15738e+18,-1.15738e+18
-8.82624e+17,-8.82624e+17
-1.02824e+18,-1.02824e+18
-1.13238e+18,-1.13238e+18
-1.14289e+18,-1.14289e+18
-1.17241e+18,-1.17241e+18
-1.19297e+18,-1.19297e+18
-1.10211e+18,-1.10211e+18
-1.18699e+18,-1.18699e+18
-1.27631e+18,-1.27631e+18
-1.08168e+18,-1.08168e+18
-1.23382e+18,-1.23382e+18
-9.95303e+17,-9.95303e+17
-1.27564e+18,-1.27564e+18
-1.02445e+18,-1.02445e+18
-1.05216e+18,-1.05216e+18
-1.01467e+18,-1.01467e+18
-1.12714e+18,-1.12714e+18
-1.14091e+18,-1.14091e+18
-1.12518e+18,-1.12518e+18
-1.09939e+18,-1.09939e+18
-1.29558e+18,-1.29558e+18
-1.24796e+18,-1.24796e+18
-1.16429e+18,-1.16429e+18
-1.0077e+18,-1.0077e+18
-1.28699e+18,-1.28699e+18
-1.18176e+18,-1.18176e+18
-1.30239e+18,-1.30239e+18
-1.23896e+18,-1.23896e+18
-1.20468e+18,-1.20468e+18
-1.13561e+18,-1.13561e+18
-1.06451e+18,-1.06451e+18
-1.13514e+18,-1.13514e+18
-1.24495e+18,-1.24495e+18
-1.00088e+18,-1.00088e+18
-1.21715e+18,-1.21715e+18
-1.08839e+18,-1.08839e+18
-1.01968e+18,-1.01968e+18
-9.91834e+17,-9.91834e+17
-1.23407e+18,-1.23407e+18
-1.10181e+18,-1.10181e+18
-1.03104e+18,-1.03104e+18
-1.26068e+18,-1.26068e+18
-1.13958e+18,-1.13958e+18
-1.18945e+18,-1.18945e+18
-1.22116e+18,-1.22116e+18
-1.15306e+18,-1.15306e+18
-1.13685e+18,-1.13685e+18
-1.12073e+18,-1.12073e+18
-1.11648e+18,-1.11648e+18
-1.25603e+18,-1.25603e+18
-1.20614e+18,-1.20614e+18
-1.30001e+18,-1.30001e+18
-1.08033e+18,-1.08033e+18
-1.12007e+18,-1.12007e+18
-1.07687e+18,-1.07687e+18
-8.79659e+17,-8.79659e+17
-1.02156e+18,-1.02156e+18
-1.13585e+18,-1.13585e+18
-1.17361e+18,-1.17361e+18
-1.31195e+18,-1.31195e+18
-1.20566e+18,-1.20566e+18
-1.05109e+18,-1.05109e+18
-1.08169e+18,-1.08169e+18
-1.2781e+18,-1.2781e+18
-1.0632e+18,-1.0632e+18
-1.06558e+18,-1.06558e+18
-1.19052e+18,-1.19052e+18
-1.12626e+18,-1.12626e+18
-1.21647e+18,-1.21647e+18
-1.06829e+18,-1.06829e+18
-1.15934e+18,-1.15934e+18
-1.11619e+18,-1.11619e+18
-9.79955e+17,-9.79955e+17
-1.14064e+18,-1.14064e+18
-1.05353e+18,-1.05353e+18
-1.2039e+18,-1.2039e+18
-1.1236e+18,-1.1236e+18
-1.07676e+18,-1.07676e+18
-1.18529e+18,-1.18529e+18
-1.1523e+18,-1.1523e+18
-1.06166e+18,-1.06166e+18
-1.11954e+18,-1.11954e+18
-1.018e+18,-1.018e+18
-1.01743e+18,-1.01743e+18
-1.13359e+18,-1.13359e+18
-1.11368e+18,-1.11368e+18
-1.23021e+18,-1.23021e+18
-1.13015e+18,-1.13015e+18
-9.36655e+17,-9.36655e+17
-1.23075e+18,-1.23075e+18
-1.20835e+18,-1.20835e+18
-1.23542e+18,-1.23542e+18
-1.10497e+18,-1.10497e+18
-1.22456e+18,-1.22456e+18
-1.00433e+18,-1.00433e+18
-1.08938e+18,-1.08938e+18
-1.16779e+18,-1.16779e+18
-1.06112e+18,-1.06112e+18
-1.346e+18,-1.346e+18
-9.20993e+17,-9.20993e+17
-1.16835e+18,-1.16835e+18
-1.23963e+18,-1.23963e+18
-1.21055e+18,-1.21055e+18
-1.17086e+18,-1.17086e+18
-1.38087e+18,-1.38087e+18
-1.19202e+18,-1.19202e+18
-1.03736e+18,-1.03736e+18
-1.31347e+18,-1.31347e+18
-1.10312e+18,-1.10312e+18
-1.08842e+18,-1.08842e+18
-9.06415e+17,-9.06415e+17
-1.12863e+18,-1.12863e+18
-1.12803e+18,-1.12803e+18
-1.27145e+18,-1.27145e+18
-1.27449e+18,-1.27449e+18
-1.09641e+18,-1.09641e+18
-1.16457e+18,-1.16457e+18
-1.1262e+18,-1.1262e+18
-1.26516e+18,-1.26516e+18
-1.14522e+18,-1.14522e+18
-1.1103e+18,-1.1103e+18
-1.32336e+18,-1.32336e+18
-1.14372e+18,-1.14372e+18
-1.27502e+18,-1.27502e+18
-1.11696e+18,-1.11696e+18
-1.30475e+18,-1.30475e+18
-1.06528e+18,-1.06528e+18
-1.05249e+18,-1.05249e+18
-1.21754e+18,-1.21754e+18
-1.27835e+18,-1.27835e+18
-1.32476e+18,-1.32476e+18
-1.2726e+18,-1.2726e+18
-1.0405e+18,-1.0405e+18
-1.04249e+18,-1.04249e+18
-1.04905e+18,-1.04905e+18
-1.04354e+18,-1.04354e+18
-1.09926e+18,-1.09927e+18
-1.2058e+18,-1.2058e+18
-1.10651e+18,-1.10651e+18
-9.83569e+17,-9.83569e+17
-1.248e+18,-1.248e+18
-1.0414e+18,-1.0414e+18
-1.01517e+18,-1.01517e+18
-1.24399e+18,-1.24399e+18
-1.15675e+18,-1.15675e+18
-1.07937e+18,-1.07937e+18
-1.10218e+18,-1.10218e+18
-1.05998e+18,-1.05998e+18
-1.11916e+18,-1.11916e+18
-1.09102e+18,-1.09102e+18
-1.21536e+18,-1.21536e+18
-1.30193e+18,-1.30193e+18
-1.00909e+18,-1.00909e+18
-1.06677e+18,-1.06677e+18
-1.16526e+18,-1.16526e+18
-1.09524e+18,-1.09524e+18
-1.21546e+18,-1.21546e+18
-1.04993e+18,-1.04993e+18
-1.23688e+18,-1.23688e+18
-1.19856e+18,-1.19856e+18
-1.32084e+18,-1.32084e+18
-1.2017e+18,-1.2017e+18
-1.33751e+18,-1.33751e+18
-9.81173e+17,-9.81173e+17
-1.27927e+18,-1.27927e+18
-1.12767e+18,-1.12767e+18
-1.21791e+18,-1.21791e+18
-1.01569e+18,-1.01569e+18
-1.09822e+18,-1.09822e+18
-1.17153e+18,-1.17153e+18
-1.06742e+18,-1.06742e+18
-1.32979e+18,-1.32979e+18
-1.15651e+18,-1.15651e+18
-9.45577e+17,-9.45577e+17
-1.08289e+18,-1.08289e+18
-9.07895e+17,-9.07895e+17
-1.05003e+18,-1.05003e+18
-1.11756e+18,-1.11756e+18
-1.07342e+18,-1.07342e+18
-1.0658e+18,-1.0658e+18
-1.20214e+18,-1.20214e+18
-1.22921e+18,-1.22921e+18
-1.26594e+18,-1.26594e+18
-9.3491e+17,-9.3491e+17
-1.12266e+18,-1.12266e+18
-1.17622e+18,-1.17622e+18
-1.01656e+18,-1.01656e+18
-9.98253e+17,-9.98253e+17
-1.13521e+18,-1.13521e+18
-1.12587e+18,-1.12587e+18
-1.18013e+18,-1.18013e+18
-1.15873e+18,-1.15873e+18
-1.07902e+18,-1.07902e+18
-1.09445e+18,-1.09445e+18
-1.07545e+18,-1.07545e+18
-1.25908e+18,-1.25908e+18
-1.21158e+18,-1.21158e+18
-1.14437e+18,-1.14437e+18
-9.51737e+17,-9.51737e+17
-1.20467e+18,-1.20467e+18
-1.25763e+18,-1.25763e+18
-1.1477e+18,-1.1477e+18
-1.21106e+18,-1.21106e+18
-1.10264e+18,-1.10264e+18
-1.12491e+18,-1.12491e+18
-1.10234e+18,-1.10234e+18
-1.09937e+18,-1.09937e+18
-1.05608e+18,-1.05608e+18
-1.2479e+18,-1.2479e+18
-1.05283e+18,-1.05283e+18
-1.12848e+18,-1.12848e+18
-1.32352e+18,-1.32352e+18
-1.11726e+18,-1.11726e+18
