Objective loss,KLD
-32635.1,-0.0381572
-32638.8,-0.011753
-32633.9,-0.0258977
-32638.3,-0.00690604
-32635.3,-0.00230555
-32641.9,-0.00281785
-32634.7,-0.00422694
-32638.0,-0.00538387
-32638.4,-0.00849942
-32640.9,-0.0283929
-32632.4,-0.0705155
-32641.7,-0.0601259
-32633.7,-0.0196843
-32637.3,-0.00662813
-32638.8,-0.00246563
-32640.3,-0.0074629
-32634.6,-0.00395022
-32639.1,-0.016931
-32633.6,-0.0510636
-32634.5,-0.0103326
-32634.6,-0.011786
-32641.6,-0.0362522
-32636.1,-0.0399114
-32638.4,-0.0643435
-32636.0,-0.0376222
-32636.9,-0.0161835
-32634.1,-0.00572933
-32643.7,-0.150909
-32635.8,-0.137288
-32637.6,-0.0137439
-32636.2,-0.042168
-32639.8,-0.0161614
-32638.0,-0.0140335
-32633.4,-0.0165403
-32643.5,-0.00900269
-32635.5,-0.00769542
-32634.2,-0.00870996
-32636.4,-0.00357896
-32639.5,-0.0146258
-32639.2,-0.021965
-32640.6,-0.0398637
-32636.1,-0.0164873
-32633.0,-0.041559
-32644.9,-0.113152
-32634.8,-0.284122
-32641.1,-0.047299
-32630.8,-0.0236395
-32637.7,-0.0261274
-32635.5,-0.00537193
-32634.4,-0.00374968
-32637.3,-0.00757167
-32641.2,-0.00494705
-32644.8,-0.00121793
-32637.3,-0.00111271
-32630.1,-0.00353501
-32641.6,-0.00688503
-32644.1,-0.00355065
-32635.7,-0.00406461
-32636.1,-0.00329373
-32638.0,-0.00236678
-32636.7,-0.00292983
-32639.4,-0.00767639
-32642.0,-0.00706389
-32639.0,-0.0206001
-32627.9,-0.021394
-32634.5,-0.0207288
-32637.5,-0.0177783
-32635.0,-0.0046185
-32638.1,-0.00381593
-32634.8,-0.00471944
-32639.9,-0.00303575
-32642.1,-0.0049538
-32633.9,-0.0096864
-32634.3,-0.00850958
-32636.0,-0.00415864
-32637.0,-0.00482897
-32638.6,-0.00615666
-32643.1,-0.0033042
-32641.6,-0.00493249
-32635.2,-0.00400838
-32636.5,-0.0035417
-32637.4,-0.00415693
-32636.1,-0.0036493
-32632.0,-0.00323142
-32638.9,-0.00361944
-32638.1,-0.00802898
-32642.5,-0.00807635
-32636.0,-0.0113577
-32643.0,-0.00336481
-32638.7,-0.0026137
-32637.0,-0.00473219
