Objective loss,KLD
96.6843,0.423568
Objective loss,KLD
96.6843,0.423568
96.5668,0.405477
96.4445,0.387515
96.3161,0.369702
96.1826,0.352093
96.0434,0.334759
95.8964,0.317738
95.7446,0.301088
95.585,0.284823
95.4179,0.269039
95.2432,0.253767
95.0607,0.239026
94.8679,0.224894
94.6663,0.211376
94.4546,0.198493
94.2356,0.186267
93.9968,0.17477
93.7495,0.163899
93.4878,0.15373
93.2084,0.144222
92.9128,0.135375
92.5964,0.127204
92.2569,0.119641
91.8888,0.112673
91.4931,0.106269
91.0573,0.100421
90.5884,0.095098
90.0695,0.0902702
89.4992,0.0858958
88.8654,0.0819547
88.1554,0.0784162
87.3579,0.0752444
86.4649,0.07241
85.4481,0.0698778
84.3011,0.0676306
82.9881,0.0656235
81.546,0.0638227
79.9297,0.0621693
78.2338,0.0605744
76.5691,0.0589136
75.1852,0.0568867
74.3981,0.0536336
74.247,0.046027
74.0384,0.0411933
73.8634,0.0370473
73.7005,0.0351098
73.4601,0.0321999
73.3232,0.0317934
73.3234,0.0290534
73.1248,0.0303344
73.0156,0.0270429
72.8504,0.0300427
72.9917,0.0256924
72.681,0.0304576
72.9814,0.0247656
72.3761,0.0305293
72.975,0.023959
72.2836,0.0334326
72.8655,0.0236298
72.0551,0.0347662
73.3295,0.0241364
71.9164,0.0379651
73.1592,0.0252794
71.9245,0.0419788
72.8551,0.0293839
72.1261,0.0497517
73.2361,0.031585
71.6902,0.0495343
74.0435,0.0369467
71.786,0.0600624
73.2577,0.0521327
71.5635,0.0721708
74.6452,0.0723567
71.3541,0.0832251
74.2746,0.0772458
71.6133,0.104092
76.3221,0.147228
72.2533,0.089852
75.3845,0.0899844
72.1297,0.145727
75.351,0.147742
71.5278,0.207505
76.7168,0.319542
71.3896,0.262975
76.8925,0.36244
71.2613,0.327333
75.839,0.914561
71.0542,0.532512
74.8956,1.09022
73.2698,0.981226
73.7334,1.66629
73.9883,0.900412
71.6484,0.804131
73.1617,2.0218
73.7455,2.62215
73.8433,2.03385
71.881,1.73146
72.4814,1.94705
73.2088,2.57282
72.5319,2.13796
71.7165,2.04419
