Objective loss,KLD
206.203,0.0249349
206.098,0.0241181
206.01,0.0249037
205.868,0.022914
205.78,0.0227963
205.66,0.0206695
205.63,0.0193451
205.524,0.0192885
205.344,0.0184251
205.35,0.0188938
205.141,0.0172279
205.1,0.0164099
204.987,0.01809
204.944,0.0165477
204.717,0.0153347
204.7,0.0154499
204.604,0.0159562
204.335,0.0158175
204.23,0.0145344
204.345,0.0138144
204.222,0.0134773
204.119,0.0140473
204.137,0.0142081
204.056,0.0133037
203.588,0.0138846
203.798,0.0128583
203.768,0.0120416
203.525,0.0126278
203.174,0.0116415
203.48,0.0121476
203.073,0.0121887
202.897,0.0115145
202.978,0.0110339
203.149,0.0110661
203.084,0.0106999
202.857,0.0109029
202.398,0.0108689
202.343,0.0106993
202.221,0.0105119
202.35,0.0104943
202.288,0.00972101
202.168,0.010064
202.019,0.0102403
201.49,0.00977516
201.798,0.0097169
201.848,0.00959349
201.92,0.00924659
200.878,0.00929327
201.57,0.0103316
201.225,0.0095975
200.897,0.00924042
201.088,0.0093954
201.681,0.00904523
200.758,0.00920399
200.308,0.00910137
201.255,0.0089313
200.514,0.00914288
200.256,0.00886169
200.947,0.00874356
199.944,0.00862499
199.882,0.00904185
199.94,0.0086751
200.069,0.00809456
199.429,0.0086742
199.661,0.00891712
199.746,0.00855467
199.143,0.00861573
199.044,0.00857609
198.935,0.00852084
199.259,0.00864351
198.329,0.00842538
198.648,0.00848315
198.333,0.00829177
198.463,0.00838531
199.396,0.00844181
198.233,0.00828086
198.468,0.00862551
197.836,0.00847405
198.368,0.0085226
197.833,0.00844302
197.87,0.00836807
197.387,0.00888272
197.7,0.00864237
198.334,0.00840619
196.959,0.00856228
198.014,0.00861155
196.76,0.008588
196.893,0.00786788
196.772,0.00863798
197.642,0.00864108
197.403,0.0088696
196.62,0.008874
197.297,0.00833728
196.184,0.00848326
197.049,0.0090233
196.426,0.00916487
196.779,0.00872846
195.463,0.00858659
195.408,0.00893263
195.994,0.00883398
195.168,0.0087214
195.414,0.00907688
195.539,0.00884073
194.053,0.00910726
195.877,0.00915932
194.202,0.00974293
194.744,0.00959532
193.712,0.00919857
194.42,0.00938029
194.122,0.00966092
195.114,0.00944303
194.218,0.0094573
194.545,0.0102147
192.683,0.00940279
192.24,0.0100947
193.647,0.010196
193.651,0.0102334
193.702,0.0104809
191.796,0.00987425
192.879,0.0107169
193.551,0.0105
194.016,0.0105494
193.931,0.011242
192.622,0.0109874
192.038,0.0109076
192.634,0.0112898
191.651,0.0117305
191.574,0.0110829
192.18,0.0114577
191.398,0.0118053
189.469,0.0117254
191.793,0.0120355
191.903,0.011808
191.592,0.0117117
190.396,0.0118309
191.829,0.0127046
192.062,0.0121027
190.822,0.0125611
190.231,0.0127026
190.887,0.0134364
189.049,0.0128709
188.583,0.0121528
191.016,0.0131053
191.259,0.0130994
189.244,0.0131352
190.528,0.0137391
189.164,0.0140485
188.867,0.0142016
190.533,0.014501
189.352,0.014327
188.36,0.0143119
189.074,0.014077
187.238,0.0146673
187.776,0.014904
188.032,0.0154238
188.385,0.0147897
187.149,0.0149134
187.185,0.0156602
186.913,0.0156944
183.909,0.0162763
185.975,0.0161857
186.67,0.0166521
185.102,0.0175484
185.543,0.0165458
186.535,0.0170831
184.79,0.0172655
185.57,0.0182764
185.609,0.0184789
184.738,0.0180156
185.363,0.0179082
183.314,0.0176923
185.23,0.0189446
181.683,0.0190013
181.794,0.0197563
183.927,0.0191975
182.631,0.0193969
182.792,0.020528
183.352,0.0208936
182.06,0.0203679
181.035,0.0228647
180.914,0.0199782
179.005,0.0215947
180.472,0.02086
182.056,0.0219292
181.388,0.0224909
179.191,0.0196778
179.634,0.0222565
178.126,0.0239177
176.955,0.0225248
178.496,0.0239625
180.259,0.0233266
177.168,0.022908
175.142,0.0236799
176.781,0.0252457
179.114,0.0240735
175.042,0.0253496
172.793,0.0260071
173.807,0.0259992
175.774,0.0248976
174.901,0.0250976
177.8,0.0252486
173.239,0.0267937
171.677,0.026785
174.226,0.027439
173.726,0.0285487
171.285,0.0266893
172.262,0.0276209
170.386,0.028543
171.005,0.0310336
174.568,0.0287406
169.261,0.0288938
169.103,0.0294957
172.067,0.0301023
168.762,0.0300559
170.319,0.0308314
169.702,0.0300274
