Objective loss,KLD
-32603.1,-1.2467
-32599.5,-3.10806
-32589.9,-17.2517
-32602.4,-1.72394
-32562.6,-23.9197
-32442.4,-164.559
-32589.3,-7.12035
-32591.7,-5.48762
-32593.9,-2.8906
-32587.2,-9.48611
-32598.3,-2.06059
-32603.3,-6.73576
-32603.0,-0.916106
-32591.0,-9.35886
-32604.4,-1.95654
-32596.4,-3.86724
-32603.2,-1.94193
-32599.2,-1.38207
-32599.0,-0.980746
-32615.9,-0.480453
-32597.4,-1.33786
-32607.9,-1.61559
-32603.8,-1.76626
-32603.4,-6.19029
-32614.0,-1.01931
-32601.9,-2.89502
-32601.3,-2.65757
-32605.4,-5.1282
-32606.7,-1.84817
-32594.1,-10.8586
-32593.9,-17.8556
-32610.1,-4.35791
-32544.4,-65.3154
-32523.9,-95.5592
-32600.6,-15.4566
-32608.7,-4.8668
-32601.6,-9.08232
-32613.8,-1.09182
-32562.5,-16.3809
-32606.0,-0.795033
-32595.3,-1.60859
-32607.8,-0.499998
-32609.9,-0.213134
-32612.4,-2.55304
-32616.0,-0.232131
-32609.6,-0.871768
-32617.7,-0.216985
-32615.7,-0.591609
-32607.2,-1.16197
-32609.6,-0.324199
-32610.4,-1.2751
-32618.9,-1.2496
-32612.1,-6.79285
-32615.7,-0.677148
-32610.3,-9.87066
-32614.0,-1.98285
-32614.1,-0.720839
-32604.0,-6.79961
-32620.4,-0.203929
-32622.8,-0.136335
-32618.8,-0.0987087
-32622.1,-0.143995
-32617.2,-0.0405735
-32615.4,-0.0792394
-32622.0,-0.0461355
-32611.1,-0.0935451
-32621.3,-0.0112962
-32613.7,-0.0176463
-32617.9,-0.0216842
-32620.3,-0.00751233
-32616.2,-0.00921893
-32620.7,-0.0107972
-32617.3,-0.0217787
-32620.2,-0.0314803
-32616.9,-0.0199657
-32614.1,-0.0253391
-32614.3,-0.116268
-32617.8,-0.0852164
-32622.2,-0.148024
-32620.7,-0.265483
-32624.1,-0.891765
-32613.5,-0.371041
-32616.0,-2.2069
-32618.2,-0.506251
-32621.5,-1.42184
-32619.3,-0.67124
-32624.0,-0.262279
-32619.2,-0.0633042
-32622.8,-0.0415091
-32628.0,-0.0409247
-32616.4,-0.00575001
-32614.5,-0.0270517
-32626.4,-0.0158994
-32619.2,-0.00547804
-32619.9,-0.0112267
-32624.6,-0.000849444
-32627.7,-0.0201348
-32617.3,-0.0078616
-32623.0,-0.00536323
-32618.1,-0.10553
-32625.6,-0.404937
-32613.8,-0.0535643
-32620.7,-0.424678
-32626.2,-0.707007
-32624.9,-0.257503
-32618.4,-0.353932
-32622.4,-0.275375
-32619.3,-0.0932206
-32626.8,-0.0177742
-32613.7,-0.010715
-32613.8,-0.596856
-32616.9,-0.0770167
-32612.1,-0.0777928
-32624.6,-0.573752
-32622.0,-0.750473
-32621.3,-0.0753572
-32619.4,-0.152998
-32621.6,-0.839221
-32621.0,-0.385739
-32617.2,-0.0515021
-32621.7,-0.021659
-32619.5,-0.0593917
-32625.9,-0.113823
-32622.3,-0.0261407
-32625.0,-0.0820871
-32627.7,-0.0221415
-32622.8,-0.162093
-32623.7,-0.0190464
-32625.8,-0.0196169
-32624.3,-0.0163867
-32626.7,-0.0154707
-32625.8,-0.137714
-32628.3,-0.496818
-32622.4,-0.270072
-32623.7,-0.0261418
-32621.6,-0.0102516
-32618.2,-0.0120857
-32616.9,-0.100908
-32622.1,-0.0351679
-32622.4,-0.402303
-32624.2,-0.181443
-32622.9,-0.0806988
-32626.4,-0.019676
-32628.0,-0.055099
-32628.2,-0.096573
-32626.4,-0.0315066
-32626.4,-0.128645
-32622.4,-0.246243
-32621.7,-0.0233763
-32617.4,-0.031756
-32626.3,-0.00699491
-32625.3,-0.186947
-32628.7,-0.385915
-32622.3,-0.127844
-32618.4,-0.00957356
-32618.5,-0.0492971
-32625.9,-0.00741495
-32619.4,-0.00231533
-32622.1,-0.00197656
-32619.5,-0.00631899
-32619.0,-0.00340234
-32618.7,-0.0117511
-32620.3,-0.00912441
-32621.6,-0.0596766
-32620.7,-0.158687
-32629.1,-0.0794076
-32618.3,-0.05417
-32628.3,-0.00684125
-32624.8,-0.026926
-32623.3,-0.0266967
-32632.7,-0.0308263
-32628.7,-0.0499326
-32625.1,-0.0192275
-32616.4,-0.051135
-32619.2,-0.118824
-32622.7,-0.0966261
-32625.3,-0.0203515
-32622.2,-0.0811495
-32621.8,-0.0233779
-32628.7,-0.041489
-32624.8,-0.0186785
-32622.4,-0.0324536
-32624.1,-0.0204121
-32624.1,-0.0186659
-32621.0,-0.0244091
-32628.9,-0.00258794
-32625.1,-0.00843327
-32618.6,-0.0136213
-32623.9,-0.00663671
-32620.9,-0.0372221
-32617.3,-0.0350452
-32623.4,-0.0432458
-32627.3,-0.0601843
-32623.1,-0.00223971
-32625.3,-0.0227345
-32625.1,-0.00572241
-32625.5,-0.00332762
-32621.4,-0.00229185
-32629.2,-0.00314863
-32620.6,-0.0165589
-32623.5,-0.0225471
-32627.2,-0.0232412
-32621.5,-0.0454117
-32623.9,-0.0300768
-32619.2,-0.0514452
-32627.0,-0.0208517
-32621.9,-0.00220079
-32633.3,-0.00133076
-32625.1,-0.0031169
-32630.7,-0.00746443
-32619.4,-0.010177
-32624.4,-0.195896
-32627.3,-0.0913526
-32627.0,-0.216376
-32627.3,-0.145541
-32624.5,-0.212682
-32624.0,-0.0317816
-32627.6,-0.0294872
-32631.2,-0.0031758
-32624.5,-0.00104103
-32627.2,-0.00190496
-32622.8,-0.00239773
-32619.8,-0.00232984
-32628.2,-0.00459379
-32619.8,-0.00489749
-32627.8,-0.0141835
-32626.6,-0.000294329
-32625.1,-0.00833203
-32624.0,-0.00397915
-32627.6,-0.00465862
-32626.1,-0.00804625
-32625.2,-0.00435678
-32623.5,-0.00318667
-32625.7,-0.00195782
-32628.7,-0.0262759
-32630.3,-0.00602557
-32626.2,-0.0164351
-32628.1,-0.0342148
-32622.3,-0.0974205
-32617.7,-0.0532308
-32632.8,-0.0283266
-32624.3,-0.00461307
-32628.6,-0.00516397
-32629.4,-0.0114877
-32632.0,-0.0154998
-32628.2,-0.007584
-32628.3,-0.0326164
-32620.2,-0.0832223
-32627.4,-0.0498675
-32623.2,-0.00738096
-32628.0,-0.0449442
-32628.3,-0.014332
