Objective loss,KLD
96.5929,0.39402
Objective loss,KLD
96.5929,0.39402
96.4681,0.330147
96.3619,0.366312
96.2104,0.328248
96.0103,0.367527
96.0732,0.25983
95.625,0.327478
95.7277,0.258513
95.4451,0.262411
95.1939,0.258199
95.1808,0.23027
95.0569,0.215476
95.1064,0.183099
94.8068,0.184417
94.6402,0.169787
94.3185,0.167477
94.211,0.149797
93.3405,0.16196
93.4925,0.14011
93.9225,0.119259
93.3242,0.117063
92.1883,0.129428
92.9624,0.0992305
92.0541,0.104916
89.0266,0.131765
91.372,0.0909252
91.3258,0.0840849
89.3688,0.0938253
89.2512,0.0862466
89.236,0.0779706
88.5498,0.0744545
87.8123,0.0714499
85.2567,0.0749246
87.3522,0.0611804
86.7666,0.0596603
84.9688,0.0580703
81.568,0.0631187
79.1342,0.0628094
76.0791,0.0634637
77.2947,0.0552877
79.0721,0.04974
77.0342,0.0470278
79.3123,0.0427191
78.565,0.0397934
73.4568,0.0412977
79.1563,0.0351396
72.2803,0.0350803
73.6189,0.032175
71.7353,0.035041
71.758,0.0287438
70.1857,0.0309397
72.7987,0.0249396
69.8023,0.0300972
69.0729,0.0218448
75.5131,0.0316378
66.6654,0.0268394
64.461,0.0275642
81.2166,0.0261986
74.6451,0.0300246
71.9733,0.025451
68.9289,0.0384305
69.8999,0.0226397
66.473,0.0370946
73.1661,0.0252192
67.0863,0.0436842
71.6884,0.0333978
64.4324,0.0487244
66.8976,0.0460066
73.426,0.0735998
72.4859,0.0574234
73.9351,0.068798
70.5747,0.0534261
69.6315,0.079116
76.7215,0.0570768
74.9898,0.0729055
72.3462,0.074306
68.9409,0.129537
79.4765,0.134795
72.0544,0.118627
82.5662,0.172157
67.4938,0.180713
68.9304,0.373587
75.1642,0.308577
79.3846,0.483507
73.4448,0.413898
82.0216,0.976573
72.514,0.274513
75.8207,0.767275
74.114,0.56902
76.8879,0.894369
73.6467,0.657731
78.3721,1.61638
70.3521,1.53948
72.4452,3.63143
67.7392,2.89022
67.3224,2.50426
73.8676,2.101
73.1855,1.90129
70.2081,2.59835
75.3424,2.49399
70.9062,1.76025
