Objective loss,KLD,Mutual loss
24.1216,0.420327,"[-72.6685257  -72.67933655 -72.66873169 -72.67589569 -72.67912292
 -72.67796326 -72.67878723 -72.6624527  -72.68456268 -72.67777252]"
Objective loss,KLD
24.1216,0.420327
Objective loss,KLD,Mutual loss
24.1216,0.420327,"[-72.6685257  -72.67933655 -72.66873169 -72.67589569 -72.67912292
 -72.67796326 -72.67878723 -72.6624527  -72.68456268 -72.67777252]"
23.9958,0.404485,"[-72.67227936 -72.68341827 -72.67284393 -72.68062592 -72.68386841
 -72.68269348 -72.68287659 -72.66622162 -72.68967438 -72.68235016]"
23.8643,0.388717,"[-72.67620087 -72.68767548 -72.67713928 -72.6855545  -72.68881226
 -72.68762207 -72.68714142 -72.67015839 -72.69499969 -72.68712616]"
23.7267,0.373075,"[-72.68029022 -72.69213104 -72.68161774 -72.69069672 -72.69397736
 -72.69277191 -72.69158936 -72.67425537 -72.70055389 -72.69210815]"
23.5828,0.357611,"[-72.68455505 -72.69676208 -72.68628693 -72.69606018 -72.69934845
 -72.69812775 -72.6962204  -72.67853546 -72.70632172 -72.69729614]"
23.4323,0.342379,"[-72.68898773 -72.70158386 -72.69113922 -72.70162964 -72.7049408
 -72.7036972  -72.7010498  -72.6829834  -72.71233368 -72.70269012]"
23.2749,0.327434,"[-72.69360352 -72.70659637 -72.69618988 -72.70742035 -72.71074677
 -72.70949554 -72.70606995 -72.68761444 -72.71857452 -72.70830536]"
23.1103,0.312831,"[-72.6984024  -72.71181488 -72.7014389  -72.71343994 -72.71678925
 -72.71551514 -72.71128082 -72.69243622 -72.72505188 -72.71413422]"
22.938,0.298622,"[-72.7033844  -72.71721649 -72.70689392 -72.71968079 -72.72304535
 -72.72175598 -72.71669769 -72.69742584 -72.73176575 -72.72018433]"
22.7576,0.284861,"[-72.7085495  -72.72283173 -72.71253967 -72.72614288 -72.72953033
 -72.72821808 -72.7223053  -72.7026062  -72.73871613 -72.72645569]"
22.5686,0.271597,"[-72.71389008 -72.72863007 -72.71838379 -72.73283386 -72.73623657
 -72.73490906 -72.72811127 -72.70796967 -72.74590302 -72.73293304]"
Objective loss,KLD
24.1216,0.420327
23.9958,0.404485
23.8643,0.388717
23.7267,0.373075
23.5828,0.357611
23.4323,0.342379
23.2749,0.327434
23.1103,0.312831
22.938,0.298622
22.7576,0.284861
22.5686,0.271597
Objective loss,KLD,Mutual loss
24.1216,0.420327,"[-72.6685257  -72.67933655 -72.66873169 -72.67589569 -72.67912292
 -72.67796326 -72.67878723 -72.6624527  -72.68456268 -72.67777252]"
23.9958,0.404485,"[-72.67227936 -72.68341827 -72.67284393 -72.68062592 -72.68386841
 -72.68269348 -72.68287659 -72.66622162 -72.68967438 -72.68235016]"
23.8643,0.388717,"[-72.67620087 -72.68767548 -72.67713928 -72.6855545  -72.68881226
 -72.68762207 -72.68714142 -72.67015839 -72.69499969 -72.68712616]"
23.7267,0.373075,"[-72.68029022 -72.69213104 -72.68161774 -72.69069672 -72.69397736
 -72.69277191 -72.69158936 -72.67425537 -72.70055389 -72.69210815]"
23.5828,0.357611,"[-72.68455505 -72.69676208 -72.68628693 -72.69606018 -72.69934845
 -72.69812775 -72.6962204  -72.67853546 -72.70632172 -72.69729614]"
23.4323,0.342379,"[-72.68898773 -72.70158386 -72.69113922 -72.70162964 -72.7049408
 -72.7036972  -72.7010498  -72.6829834  -72.71233368 -72.70269012]"
23.2749,0.327434,"[-72.69360352 -72.70659637 -72.69618988 -72.70742035 -72.71074677
 -72.70949554 -72.70606995 -72.68761444 -72.71857452 -72.70830536]"
23.1103,0.312831,"[-72.6984024  -72.71181488 -72.7014389  -72.71343994 -72.71678925
 -72.71551514 -72.71128082 -72.69243622 -72.72505188 -72.71413422]"
22.938,0.298622,"[-72.7033844  -72.71721649 -72.70689392 -72.71968079 -72.72304535
 -72.72175598 -72.71669769 -72.69742584 -72.73176575 -72.72018433]"
22.7576,0.284861,"[-72.7085495  -72.72283173 -72.71253967 -72.72614288 -72.72953033
 -72.72821808 -72.7223053  -72.7026062  -72.73871613 -72.72645569]"
22.5686,0.271597,"[-72.71389008 -72.72863007 -72.71838379 -72.73283386 -72.73623657
 -72.73490906 -72.72811127 -72.70796967 -72.74590302 -72.73293304]"
22.3706,0.258878,"[-72.71941376 -72.7346344  -72.72442627 -72.73973846 -72.74317169
 -72.74182129 -72.7341156  -72.71351624 -72.75332642 -72.73963928]"
22.1628,0.246747,"[-72.72512054 -72.74082947 -72.73066711 -72.74687195 -72.75032043
 -72.74894714 -72.74031067 -72.71923065 -72.7609787  -72.74654388]"
21.9446,0.235244,"[-72.73100281 -72.74721527 -72.73709106 -72.7542038  -72.7576828
 -72.75628662 -72.74668884 -72.72512817 -72.76885223 -72.75366211]"
21.7151,0.224403,"[-72.73704529 -72.75377655 -72.74370575 -72.76174927 -72.76525116
 -72.76383209 -72.75325775 -72.73119354 -72.77694702 -72.7609787 ]"
21.4734,0.214251,"[-72.74324799 -72.76051331 -72.75048828 -72.7694931  -72.77301025
 -72.7715683  -72.75999451 -72.73741913 -72.78524017 -72.76848602]"
21.2183,0.204812,"[-72.7496109  -72.76741791 -72.75743866 -72.77741241 -72.78096008
 -72.77949524 -72.76689148 -72.7437973  -72.79372406 -72.77617645]"
20.9485,0.1961,"[-72.75610352 -72.77446747 -72.76454163 -72.7855072  -72.78907776
 -72.78759003 -72.77394867 -72.75032043 -72.80239105 -72.7840271 ]"
20.6624,0.188125,"[-72.76273346 -72.78165436 -72.77178192 -72.79375458 -72.79734802
 -72.79582977 -72.78112793 -72.75696564 -72.81121826 -72.79203033]"
20.3582,0.180888,"[-72.76947021 -72.78896332 -72.77913666 -72.80213165 -72.80574799
 -72.80420685 -72.78844452 -72.76372528 -72.8201828  -72.80016327]"
20.0338,0.174385,"[-72.77629852 -72.79637909 -72.78660583 -72.81062317 -72.81426239
 -72.81269836 -72.79585266 -72.77056885 -72.82925415 -72.80840302]"
Objective loss,KLD
24.1216,0.420327
23.9958,0.404485
23.8643,0.388717
23.7267,0.373075
23.5828,0.357611
23.4323,0.342379
23.2749,0.327434
23.1103,0.312831
22.938,0.298622
22.7576,0.284861
22.5686,0.271597
22.3706,0.258878
22.1628,0.246747
21.9446,0.235244
21.7151,0.224403
21.4734,0.214251
21.2183,0.204812
20.9485,0.1961
20.6624,0.188125
20.3582,0.180888
20.0338,0.174385
Objective loss,KLD,Mutual loss
24.1216,0.420327,"[-72.6685257  -72.67933655 -72.66873169 -72.67589569 -72.67912292
 -72.67796326 -72.67878723 -72.6624527  -72.68456268 -72.67777252]"
23.9958,0.404485,"[-72.67227936 -72.68341827 -72.67284393 -72.68062592 -72.68386841
 -72.68269348 -72.68287659 -72.66622162 -72.68967438 -72.68235016]"
23.8643,0.388717,"[-72.67620087 -72.68767548 -72.67713928 -72.6855545  -72.68881226
 -72.68762207 -72.68714142 -72.67015839 -72.69499969 -72.68712616]"
23.7267,0.373075,"[-72.68029022 -72.69213104 -72.68161774 -72.69069672 -72.69397736
 -72.69277191 -72.69158936 -72.67425537 -72.70055389 -72.69210815]"
23.5828,0.357611,"[-72.68455505 -72.69676208 -72.68628693 -72.69606018 -72.69934845
 -72.69812775 -72.6962204  -72.67853546 -72.70632172 -72.69729614]"
23.4323,0.342379,"[-72.68898773 -72.70158386 -72.69113922 -72.70162964 -72.7049408
 -72.7036972  -72.7010498  -72.6829834  -72.71233368 -72.70269012]"
